name,normalized_name,type,province,city,external_id,source,source_url,approval_status,institution_status
SMKS BANI KAMIL,smks bani kamil,smk,,Kab. Tasikmalaya,69966602,school_pdf,,approved,Swasta
SMKS PGRI JATIWANGI,smks pgri jatiwangi,smk,,Kab. Majalengka,20247189,school_pdf,,approved,Swasta
SMKS PUI CIKIJING,smks pui cikijing,smk,,Kab. Majalengka,20247190,school_pdf,,approved,Swasta
SMKS TELADAN KERTASEMAYA,smks teladan kertasemaya,smk,,Kab. Indramayu,20215947,school_pdf,,approved,Swasta
SMKS YABUJAH SEGERAN,smks yabujah segeran,smk,,Kab. Indramayu,20255767,school_pdf,,approved,Swasta
SMA NEGERI 1 CIBINGBIN,sma negeri 1 cibingbin,sma,,Kab. Kuningan,20212954,school_pdf,,approved,Negeri
SMA NEGERI 1 CINIRU,sma negeri 1 ciniru,sma,,Kab. Kuningan,20212949,school_pdf,,approved,Negeri
SMA NEGERI 1 CIWARU,sma negeri 1 ciwaru,sma,,Kab. Kuningan,20212950,school_pdf,,approved,Negeri
SMA NEGERI 1 GARAWANGI,sma negeri 1 garawangi,sma,,Kab. Kuningan,20212951,school_pdf,,approved,Negeri
SMA NEGERI 1 JALAKSANA,sma negeri 1 jalaksana,sma,,Kab. Kuningan,20212963,school_pdf,,approved,Negeri
SMA NEGERI 1 LEBAKWANGI,sma negeri 1 lebakwangi,sma,,Kab. Kuningan,20212960,school_pdf,,approved,Negeri
SMA NEGERI 1 LURAGUNG,sma negeri 1 luragung,sma,,Kab. Kuningan,20212959,school_pdf,,approved,Negeri
SMA NEGERI 1 PASAWAHAN,sma negeri 1 pasawahan,sma,,Kab. Kuningan,20246367,school_pdf,,approved,Negeri
SMA NEGERI 1 SUBANG,sma negeri 1 subang,sma,,Kab. Kuningan,20212957,school_pdf,,approved,Negeri
SMAN 1 ASTANAJAPURA,sman 1 astanajapura,sma,,Kab. Cirebon,20214970,school_pdf,,approved,Negeri
SMAN 1 DUKUPUNTANG,sman 1 dukupuntang,sma,,Kab. Cirebon,20214965,school_pdf,,approved,Negeri
SMAN 1 KARANG WARENG,sman 1 karang wareng,sma,,Kab. Cirebon,20214986,school_pdf,,approved,Negeri
SMAN 1 LEMAHABANG,sman 1 lemahabang,sma,,Kab. Cirebon,20214995,school_pdf,,approved,Negeri
SMAN 1 LOSARI,sman 1 losari,sma,,Kab. Cirebon,20214993,school_pdf,,approved,Negeri
SMAN 1 PABEDILAN,sman 1 pabedilan,sma,,Kab. Cirebon,20214992,school_pdf,,approved,Negeri
SMAN 1 SURANENGGALA,sman 1 suranenggala,sma,,Kab. Cirebon,20214981,school_pdf,,approved,Negeri
SMAN 1 SUSUKAN,sman 1 susukan,sma,,Kab. Cirebon,20244680,school_pdf,,approved,Negeri
SMAN 5 CIREBON,sman 5 cirebon,sma,,Kota Cirebon,20222384,school_pdf,,approved,Negeri
SMAN 8 CIREBON,sman 8 cirebon,sma,,Kota Cirebon,20222166,school_pdf,,approved,Negeri
SMAN 9 CIREBON,sman 9 cirebon,sma,,Kota Cirebon,20222167,school_pdf,,approved,Negeri
SMAS MUHAMMADIYAH LEMAHABANG,smas muhammadiyah lemahabang,sma,,Kab. Cirebon,20244672,school_pdf,,approved,Swasta
SMAS NU CILEDUG,smas nu ciledug,sma,,Kab. Cirebon,20215021,school_pdf,,approved,Swasta
SMAS NU LEMAHABANG,smas nu lemahabang,sma,,Kab. Cirebon,20244673,school_pdf,,approved,Swasta
SMAS PGRI BABAKAN,smas pgri babakan,sma,,Kab. Cirebon,20244676,school_pdf,,approved,Swasta
SMAS PGRI PALIMANAN,smas pgri palimanan,sma,,Kab. Cirebon,20214979,school_pdf,,approved,Swasta
SMAS SYARIF HIDAYATULLAH CIREBON,smas syarif hidayatullah cirebon,sma,,Kota Cirebon,20222360,school_pdf,,approved,Swasta
SMAS WINDU WACANA CIREBON,smas windu wacana cirebon,sma,,Kota Cirebon,20222363,school_pdf,,approved,Swasta
SMAS YAPISA DUKUPUNTANG,smas yapisa dukupuntang,sma,,Kab. Cirebon,20214973,school_pdf,,approved,Swasta
SMK AL ASYARIYAH,smk al asyariyah,smk,,Kab. Cirebon,69934870,school_pdf,,approved,Swasta
SMK AL IHYA SELAJAMBE KUNINGAN,smk al ihya selajambe kuningan,smk,,Kab. Kuningan,20252248,school_pdf,,approved,Swasta
SMK As-Salayah,smk as-salayah,smk,,Kab. Cirebon,20214823,school_pdf,,approved,Swasta
SMK AUTO MATSUDA,smk auto matsuda,smk,,Kab. Kuningan,20229252,school_pdf,,approved,Swasta
SMK BUDI BHAKTI MANDIRANCAN,smk budi bhakti mandirancan,smk,,Kab. Kuningan,20212935,school_pdf,,approved,Swasta
SMK CIBENING,smk cibening,smk,,Kab. Kuningan,69942119,school_pdf,,approved,Swasta
SMK GENTRA PASUNDAN KUNINGAN,smk gentra pasundan kuningan,smk,,Kab. Kuningan,69843184,school_pdf,,approved,Swasta
SMK Ilman Naah Cirebon,smk ilman naah cirebon,smk,,Kab. Cirebon,69899937,school_pdf,,approved,Swasta
SMK KARYA NASIONAL KUNINGAN,smk karya nasional kuningan,smk,,Kab. Kuningan,20212918,school_pdf,,approved,Swasta
SMK MODEL PATRIOT IV CIAWIGEBANG,smk model patriot iv ciawigebang,smk,,Kab. Kuningan,20212916,school_pdf,,approved,Swasta
SMK MUHAMMADIYAH 2 KUNINGAN,smk muhammadiyah 2 kuningan,smk,,Kab. Kuningan,20212915,school_pdf,,approved,Swasta
SMK Muhammadiyah Gebang,smk muhammadiyah gebang,smk,,Kab. Cirebon,69925462,school_pdf,,approved,Swasta
SMK NEGERI 1 CILIMUS,smk negeri 1 cilimus,smk,,Kab. Kuningan,20279827,school_pdf,,approved,Negeri
SMK NEGERI 1 JAPARA,smk negeri 1 japara,smk,,Kab. Kuningan,20268872,school_pdf,,approved,Negeri
SMAN 17 GARUT,sman 17 garut,sma,,Kab. Garut,20227472,school_pdf,,approved,Negeri
SMK NEGERI 1 KUNINGAN,smk negeri 1 kuningan,smk,,Kab. Kuningan,20212913,school_pdf,,approved,Negeri
SMK NEGERI 1 LURAGUNG,smk negeri 1 luragung,smk,,Kab. Kuningan,20254692,school_pdf,,approved,Negeri
SMK NEGERI 2 KUNINGAN,smk negeri 2 kuningan,smk,,Kab. Kuningan,20212912,school_pdf,,approved,Negeri
SMK NEGERI 3 KUNINGAN,smk negeri 3 kuningan,smk,,Kab. Kuningan,20212911,school_pdf,,approved,Negeri
SMK NEGERI 4 KUNINGAN,smk negeri 4 kuningan,smk,,Kab. Kuningan,20246369,school_pdf,,approved,Negeri
SMK NEGERI 5 KUNINGAN,smk negeri 5 kuningan,smk,,Kab. Kuningan,20246370,school_pdf,,approved,Negeri
SMK PERSADA KUNINGAN,smk persada kuningan,smk,,Kab. Kuningan,69946248,school_pdf,,approved,Swasta
SMK PGRI CIAWIGEBANG,smk pgri ciawigebang,smk,,Kab. Kuningan,20212920,school_pdf,,approved,Swasta
SMK PRESIDEN CIREBON,smk presiden cirebon,smk,,Kota Cirebon,69929094,school_pdf,,approved,Swasta
SMK TARUNA BHAKTI KADUGEDE,smk taruna bhakti kadugede,smk,,Kab. Kuningan,20212922,school_pdf,,approved,Swasta
SMKN 1 GEBANG,smkn 1 gebang,smk,,Kab. Cirebon,20253778,school_pdf,,approved,Negeri
SMKN 1 GUNUNG JATI,smkn 1 gunung jati,smk,,Kab. Cirebon,20268734,school_pdf,,approved,Negeri
SMKN 1 LEMAHABANG,smkn 1 lemahabang,smk,,Kab. Cirebon,20244700,school_pdf,,approved,Negeri
SMKN 1 MUNDU,smkn 1 mundu,smk,,Kab. Cirebon,20214795,school_pdf,,approved,Negeri
SMKN 1 SUSUKAN,smkn 1 susukan,smk,,Kab. Cirebon,20214794,school_pdf,,approved,Negeri
SMKN 2 CIREBON,smkn 2 cirebon,smk,,Kota Cirebon,20222175,school_pdf,,approved,Negeri
SMKS AL JABBAR CILEDUG CIREBON,smks al jabbar ciledug cirebon,smk,,Kab. Cirebon,20244682,school_pdf,,approved,Swasta
SMKS AL MUSYAWIRIN WERU CIREBON,smks al musyawirin weru cirebon,smk,,Kab. Cirebon,20214984,school_pdf,,approved,Swasta
SMKS AS SALAM GEGESIK,smks as salam gegesik,smk,,Kab. Cirebon,20214983,school_pdf,,approved,Swasta
SMKS ASY SYAHIDA DUKUPUNTANG,smks asy syahida dukupuntang,smk,,Kab. Cirebon,20271756,school_pdf,,approved,Swasta
SMKS BINA CENDEKIA CIREBON,smks bina cendekia cirebon,smk,,Kab. Cirebon,69766973,school_pdf,,approved,Swasta
SMKS BINA WARGA LEMAHABANG,smks bina warga lemahabang,smk,,Kab. Cirebon,20244683,school_pdf,,approved,Swasta
SMKS BUDI TRESNA CIREBON,smks budi tresna cirebon,smk,,Kab. Cirebon,20244684,school_pdf,,approved,Swasta
SMKS DARUL KAWAKIB,smks darul kawakib,smk,,Kab. Cirebon,20271759,school_pdf,,approved,Swasta
SMKS DELTA MUNDU CIREBON,smks delta mundu cirebon,smk,,Kab. Cirebon,20244685,school_pdf,,approved,Swasta
SMKS GRACIKA CIREBON,smks gracika cirebon,smk,,Kota Cirebon,20222172,school_pdf,,approved,Swasta
SMKS ISDA BABAKAN,smks isda babakan,smk,,Kab. Cirebon,20214804,school_pdf,,approved,Swasta
SMKS ISLAMIC CENTRE,smks islamic centre,smk,,Kab. Cirebon,20214803,school_pdf,,approved,Swasta
SMKS MANBAUL ULUM,smks manbaul ulum,smk,,Kab. Cirebon,20214964,school_pdf,,approved,Swasta
SMKS MEKANIKA,smks mekanika,smk,,Kab. Cirebon,20244687,school_pdf,,approved,Swasta
SMKS MUHAMMADIYAH CILEDUG,smks muhammadiyah ciledug,smk,,Kab. Cirebon,20214797,school_pdf,,approved,Swasta
SMKS MUHAMMADIYAH KEDAWUNG,smks muhammadiyah kedawung,smk,,Kab. Cirebon,20214798,school_pdf,,approved,Swasta
SMKS MUHAMMADIYAH LEMAHABANG CIREBON,smks muhammadiyah lemahabang cirebon,smk,,Kab. Cirebon,20244688,school_pdf,,approved,Swasta
SMKS NASYRUL ULUM GEGESIK,smks nasyrul ulum gegesik,smk,,Kab. Cirebon,69752443,school_pdf,,approved,Swasta
SMKS PAHLAWAN,smks pahlawan,smk,,Kab. Cirebon,69769404,school_pdf,,approved,Swasta
SMKS PGRI 2 PALIMANAN CIREBON,smks pgri 2 palimanan cirebon,smk,,Kab. Cirebon,20214807,school_pdf,,approved,Swasta
SMKS PLUS AL-HILAL ARJAWINANGUN,smks plus al-hilal arjawinangun,smk,,Kab. Cirebon,69758451,school_pdf,,approved,Swasta
SMKS PLUS FATAHILLAH,smks plus fatahillah,smk,,Kab. Cirebon,20214808,school_pdf,,approved,Swasta
SMKS PONPES MANBAUUL ULUM,smks ponpes manbauul ulum,smk,,Kab. Cirebon,20246375,school_pdf,,approved,Swasta
SMKS PUI GEGESIK,smks pui gegesik,smk,,Kab. Cirebon,69725986,school_pdf,,approved,Swasta
SMAS MAARIF PEUNDEUY,smas maarif peundeuy,sma,,Kab. Garut,20227440,school_pdf,,approved,Swasta
SMKS SAHIDA LEMAHABANG,smks sahida lemahabang,smk,,Kab. Cirebon,20244693,school_pdf,,approved,Swasta
SMKS SAMUDRA NUSANTARA CIREBON,smks samudra nusantara cirebon,smk,,Kab. Cirebon,20214822,school_pdf,,approved,Swasta
SMKS SULTAN AGUNG SUMBER,smks sultan agung sumber,smk,,Kab. Cirebon,20214821,school_pdf,,approved,Swasta
SMKS TAMAN KARYA MADYA EKONOMI CIREBON,smks taman karya madya ekonomi cirebon,smk,,Kota Cirebon,20222169,school_pdf,,approved,Swasta
SMKS TAMAN KARYA MADYA TEKNIK,smks taman karya madya teknik,smk,,Kota Cirebon,20222310,school_pdf,,approved,Swasta
SMKS TEKNIK BAKTI PERSADA,smks teknik bakti persada,smk,,Kab. Cirebon,20214820,school_pdf,,approved,Swasta
SMKS ULIL ALBAB DEPOK,smks ulil albab depok,smk,,Kab. Cirebon,20214818,school_pdf,,approved,Swasta
SMKS WAHIDIN ARJAWINANGUN,smks wahidin arjawinangun,smk,,Kab. Cirebon,20244696,school_pdf,,approved,Swasta
SMKS WAHIDIN CIREBON,smks wahidin cirebon,smk,,Kota Cirebon,20222163,school_pdf,,approved,Swasta
SMKS WIDYA UTAMA CIREBON,smks widya utama cirebon,smk,,Kota Cirebon,20222150,school_pdf,,approved,Swasta
SMKS YALIS ASTANAJAPURA,smks yalis astanajapura,smk,,Kab. Cirebon,20214817,school_pdf,,approved,Swasta
SMKS YAMI WALED,smks yami waled,smk,,Kab. Cirebon,20214816,school_pdf,,approved,Swasta
SMKS YASMI GEBANG,smks yasmi gebang,smk,,Kab. Cirebon,20254079,school_pdf,,approved,Swasta
SMA ISLAM MEKARBAKTI BUNGBULANG,sma islam mekarbakti bungbulang,sma,,Kab. Garut,20262037,school_pdf,,approved,Swasta
SMA ISLAM TERPADU AL-FALAH BUNGBULANG,sma islam terpadu al-falah bungbulang,sma,,Kab. Garut,69830402,school_pdf,,approved,Swasta
SMA IT NURUL HUDA KAIMAS,sma it nurul huda kaimas,sma,,Kab. Garut,69896045,school_pdf,,approved,Swasta
SMA NUSA BANGSA,sma nusa bangsa,sma,,Kab. Garut,69948400,school_pdf,,approved,Swasta
SMA PLUS AL-HIDAYAH CILAWU,sma plus al-hidayah cilawu,sma,,Kab. Garut,20271843,school_pdf,,approved,Swasta
SMAN 10 GARUT,sman 10 garut,sma,,Kab. Garut,20227468,school_pdf,,approved,Negeri
SMAN 16 GARUT,sman 16 garut,sma,,Kab. Garut,20209237,school_pdf,,approved,Negeri
SMAN 18 GARUT,sman 18 garut,sma,,Kab. Garut,20209182,school_pdf,,approved,Negeri
SMAN 21 GARUT,sman 21 garut,sma,,Kab. Garut,20209194,school_pdf,,approved,Negeri
SMAN 25 GARUT,sman 25 garut,sma,,Kab. Garut,20227457,school_pdf,,approved,Negeri
SMAN 27 GARUT,sman 27 garut,sma,,Kab. Garut,20227461,school_pdf,,approved,Negeri
SMAN 29 GARUT,sman 29 garut,sma,,Kab. Garut,69753909,school_pdf,,approved,Negeri
SMAN 4 GARUT,sman 4 garut,sma,,Kab. Garut,20227463,school_pdf,,approved,Negeri
SMAN 6 GARUT,sman 6 garut,sma,,Kab. Garut,20227475,school_pdf,,approved,Negeri
SMAN 8 GARUT,sman 8 garut,sma,,Kab. Garut,20227464,school_pdf,,approved,Negeri
SMAN 9 GARUT,sman 9 garut,sma,,Kab. Garut,20227469,school_pdf,,approved,Negeri
SMAS MUHAMMADIYAH BANYURESMI,smas muhammadiyah banyuresmi,sma,,Kab. Garut,20227442,school_pdf,,approved,Swasta
SMAS PGRI CIBATU,smas pgri cibatu,sma,,Kab. Garut,20227450,school_pdf,,approved,Swasta
SMAS PGRI KURNIA,smas pgri kurnia,sma,,Kab. Garut,20227449,school_pdf,,approved,Swasta
SMAS SETIA BHAKTI CILAWU,smas setia bhakti cilawu,sma,,Kab. Garut,20227453,school_pdf,,approved,Swasta
SMAS YPI PULOSARI LIMBANGAN,smas ypi pulosari limbangan,sma,,Kab. Garut,20209186,school_pdf,,approved,Swasta
SMK AL-HIKMAH 2 GARUT,smk al-hikmah 2 garut,smk,,Kab. Garut,69899806,school_pdf,,approved,Swasta
SMK AS SALWA LIMBANGAN,smk as salwa limbangan,smk,,Kab. Garut,69899300,school_pdf,,approved,Swasta
SMK BHAKTI INSAN CENDEKIA,smk bhakti insan cendekia,smk,,Kab. Garut,69931788,school_pdf,,approved,Swasta
SMK IT AL-ANWARY,smk it al-anwary,smk,,Kab. Garut,69925315,school_pdf,,approved,Swasta
SMK MUHAMMADIYAH 3 KADUNGORA,smk muhammadiyah 3 kadungora,smk,,Kab. Garut,20279893,school_pdf,,approved,Swasta
SMK PLUS AL ISTIQOMAH SAMARANG,smk plus al istiqomah samarang,smk,,Kab. Garut,69758140,school_pdf,,approved,Swasta
SMK PLUS GODOG,smk plus godog,smk,,Kab. Garut,69864690,school_pdf,,approved,Swasta
SMK Plus Nurul Huda Pasirwangi,smk plus nurul huda pasirwangi,smk,,Kab. Garut,69888821,school_pdf,,approved,Swasta
SMK SADAM CISURUPAN,smk sadam cisurupan,smk,,Kab. Garut,69899030,school_pdf,,approved,Swasta
SMK TUNAS NUSANTARA GARUT,smk tunas nusantara garut,smk,,Kab. Garut,69944250,school_pdf,,approved,Swasta
SMKN 12 GARUT,smkn 12 garut,smk,,Kab. Garut,20254283,school_pdf,,approved,Negeri
SMKN 14 GARUT,smkn 14 garut,smk,,Kab. Garut,60730359,school_pdf,,approved,Negeri
SMKN 2 GARUT,smkn 2 garut,smk,,Kab. Garut,20209203,school_pdf,,approved,Negeri
SMKN 4 GARUT,smkn 4 garut,smk,,Kab. Garut,20209208,school_pdf,,approved,Negeri
SMKS AL GHIFARI BANYURESMI,smks al ghifari banyuresmi,smk,,Kab. Garut,20257237,school_pdf,,approved,Swasta
SMKS AL HIKMAH TAROGONG KALER,smks al hikmah tarogong kaler,smk,,Kab. Garut,20262088,school_pdf,,approved,Swasta
SMKS ASSHIDDIQIYAH,smks asshiddiqiyah,smk,,Kab. Garut,20258299,school_pdf,,approved,Swasta
SMKS BMI CIKAJANG,smks bmi cikajang,smk,,Kab. Garut,20271212,school_pdf,,approved,Swasta
SMKS DARUL MUKMININ,smks darul mukminin,smk,,Kab. Garut,69725567,school_pdf,,approved,Swasta
SMKS FAUZANIYYAH,smks fauzaniyyah,smk,,Kab. Garut,20262092,school_pdf,,approved,Swasta
SMKS HIKMAH GARUT,smks hikmah garut,smk,,Kab. Garut,20209206,school_pdf,,approved,Swasta
SMKS IT AL MAMUN,smks it al mamun,smk,,Kab. Garut,69756585,school_pdf,,approved,Swasta
SMKS MAARIF GARUT,smks maarif garut,smk,,Kab. Garut,20209231,school_pdf,,approved,Swasta
SMKS MEKARMUKTI,smks mekarmukti,smk,,Kab. Garut,69753550,school_pdf,,approved,Swasta
SMKS MUHAMMADIYAH HARUMANSARI,smks muhammadiyah harumansari,smk,,Kab. Garut,20267756,school_pdf,,approved,Swasta
SMKS MUHAMMADIYAH KADUNGORA,smks muhammadiyah kadungora,smk,,Kab. Garut,20209210,school_pdf,,approved,Swasta
SMKS NUURUL MUTTAQIIN CISURUPAN,smks nuurul muttaqiin cisurupan,smk,,Kab. Garut,20209233,school_pdf,,approved,Swasta
SMKS PASUNDAN 2 GARUT,smks pasundan 2 garut,smk,,Kota Kab. Garut,20209244,school_pdf,,approved,Swasta
SMKS PGRI SELAAWI,smks pgri selaawi,smk,,Kab. Garut,20262109,school_pdf,,approved,Swasta
SMKS PLUS AL FALAH BIRU TAROGONG KIDUL,smks plus al falah biru tarogong kidul,smk,,Kab. Garut,20227477,school_pdf,,approved,Swasta
SMKS PLUS AL-HIDAYAH CILAWU,smks plus al-hidayah cilawu,smk,,Kab. Garut,69971232,school_pdf,,approved,Swasta
SMKS PLUS SUKARAJA,smks plus sukaraja,smk,,Kab. Garut,20268980,school_pdf,,approved,Swasta
SMKS SANTANA 1 CIBATU GARUT,smks santana 1 cibatu garut,smk,,Kab. Garut,20209199,school_pdf,,approved,Swasta
SMKS WIKRAMA 1 GARUT,smks wikrama 1 garut,smk,,Kab. Garut,20275997,school_pdf,,approved,Swasta
SMKS YABP GARUT,smks yabp garut,smk,,Kab. Garut,69753910,school_pdf,,approved,Swasta
SMKS YPPT GARUT,smks yppt garut,smk,,Kab. Garut,20209196,school_pdf,,approved,Swasta
SMA ISLAM CIPICUNG,sma islam cipicung,sma,,Kab. Tasikmalaya,20238547,school_pdf,,approved,Swasta
SMA KYAI HAJI SAEPUDIN ZUHRI,sma kyai haji saepudin zuhri,sma,,Kab. Tasikmalaya,70011500,school_pdf,,approved,Swasta
SMA NEGERI 1 SALOPA,sma negeri 1 salopa,sma,,Kab. Tasikmalaya,69964365,school_pdf,,approved,Negeri
SMA Negeri 10 Tasikmalaya,sma negeri 10 tasikmalaya,sma,,Kota Tasikmalaya,20251819,school_pdf,,approved,Negeri
SMA Negeri 4 Tasikmalaya,sma negeri 4 tasikmalaya,sma,,Kota Tasikmalaya,20224508,school_pdf,,approved,Negeri
SMA Negeri 6 Tasikmalaya,sma negeri 6 tasikmalaya,sma,,Kota Tasikmalaya,20224506,school_pdf,,approved,Negeri
SMA Negeri 7 Tasikmalaya,sma negeri 7 tasikmalaya,sma,,Kota Tasikmalaya,20224505,school_pdf,,approved,Negeri
SMA Negeri 9 Tasikmalaya,sma negeri 9 tasikmalaya,sma,,Kota Tasikmalaya,20224514,school_pdf,,approved,Negeri
SMA QURâ€TMAN PESANTREN CIPANSOR,sma qurâ€tman pesantren cipansor,sma,,Kab. Tasikmalaya,70038414,school_pdf,,approved,Swasta
SMA TERPADU SALMAN AL-FARISI,sma terpadu salman al-farisi,sma,,Kab. Tasikmalaya,69934731,school_pdf,,approved,Swasta
SMAN 1 BANTARKALONG,sman 1 bantarkalong,sma,,Kab. Tasikmalaya,20262716,school_pdf,,approved,Negeri
SMAN 1 CIKALONG,sman 1 cikalong,sma,,Kab. Tasikmalaya,20210767,school_pdf,,approved,Negeri
SMAN 1 CIKATOMAS,sman 1 cikatomas,sma,,Kab. Tasikmalaya,20210766,school_pdf,,approved,Negeri
SMAN 1 CIPATUJAH,sman 1 cipatujah,sma,,Kab. Tasikmalaya,20210764,school_pdf,,approved,Negeri
SMAN 1 CISAYONG,sman 1 cisayong,sma,,Kab. Tasikmalaya,69881559,school_pdf,,approved,Negeri
SMAN 1 JATIWARAS,sman 1 jatiwaras,sma,,Kab. Tasikmalaya,20210763,school_pdf,,approved,Negeri
SMAN 1 SARIWANGI,sman 1 sariwangi,sma,,Kab. Tasikmalaya,20210780,school_pdf,,approved,Negeri
SMAN 1 TARAJU,sman 1 taraju,sma,,Kab. Tasikmalaya,20210718,school_pdf,,approved,Negeri
SMAN 2 SINGAPARNA,sman 2 singaparna,sma,,Kab. Tasikmalaya,69788581,school_pdf,,approved,Negeri
SMAS ISLAM CIPASUNG,smas islam cipasung,sma,,Kab. Tasikmalaya,20210745,school_pdf,,approved,Swasta
SMAS ISLAM TERPADU RIYADLUSSHOLIHIN,smas islam terpadu riyadlussholihin,sma,,Kab. Tasikmalaya,20253274,school_pdf,,approved,Swasta
SMAS KHZ MUSTHAFA SUKAMANAH,smas khz musthafa sukamanah,sma,,Kab. Tasikmalaya,20210743,school_pdf,,approved,Swasta
SMAS PASUNDAN 2 TASIKMALAYA,smas pasundan 2 tasikmalaya,sma,,Kota Tasikmalaya,20224546,school_pdf,,approved,Swasta
SMAS PESANTREN CINTAWANA,smas pesantren cintawana,sma,,Kab. Tasikmalaya,20210779,school_pdf,,approved,Swasta
SMAS PGRI SALAWU,smas pgri salawu,sma,,Kab. Tasikmalaya,20210775,school_pdf,,approved,Swasta
SMAS SERBA BAKTI,smas serba bakti,sma,,Kab. Tasikmalaya,20210770,school_pdf,,approved,Swasta
SMK AL MUJAHID,smk al mujahid,smk,,Kota Tasikmalaya,20268808,school_pdf,,approved,Swasta
SMK AL-FALAH KH. SYAMSUDIN,smk al-falah kh. syamsudin,smk,,Kab. Tasikmalaya,69948854,school_pdf,,approved,Swasta
SMK AL-ISHLAH CINTARAJA,smk al-ishlah cintaraja,smk,,Kab. Tasikmalaya,69935711,school_pdf,,approved,Swasta
SMK Arrohmah Dadaha,smk arrohmah dadaha,smk,,Kota Tasikmalaya,69895361,school_pdf,,approved,Swasta
SMK BINA KARYA DARUL ULUM,smk bina karya darul ulum,smk,,Kab. Tasikmalaya,69878670,school_pdf,,approved,Swasta
SMK BINA PUTRA MANDIRI,smk bina putra mandiri,smk,,Kota Tasikmalaya,69857713,school_pdf,,approved,Swasta
SMK CITRA MANDIRI,smk citra mandiri,smk,,Kab. Tasikmalaya,69934724,school_pdf,,approved,Swasta
SMKS DAARUL ABROOR,smks daarul abroor,smk,,Kab. Tasikmalaya,20244752,school_pdf,,approved,Swasta
SMK DCI TASIKMALAYA,smk dci tasikmalaya,smk,,Kota Tasikmalaya,20224524,school_pdf,,approved,Swasta
SMK Global Pasanggrahan,smk global pasanggrahan,smk,,Kota Tasikmalaya,69940436,school_pdf,,approved,Swasta
SMK ISLAM BIHBUL,smk islam bihbul,smk,,Kab. Tasikmalaya,69870901,school_pdf,,approved,Swasta
SMK ISLAM KAWALU,smk islam kawalu,smk,,Kota Tasikmalaya,20270554,school_pdf,,approved,Swasta
SMK MANANGGA PRATAMA TASIKMALAYA,smk manangga pratama tasikmalaya,smk,,Kota Tasikmalaya,20224520,school_pdf,,approved,Swasta
SMK MJPS 1 TASIKMALAYA,smk mjps 1 tasikmalaya,smk,,Kota Tasikmalaya,20224518,school_pdf,,approved,Swasta
SMK MJPS 2 KOTA TASIKMALAYA,smk mjps 2 kota tasikmalaya,smk,,Kota Tasikmalaya,20224503,school_pdf,,approved,Swasta
SMK Negeri 1 Tasikmalaya,smk negeri 1 tasikmalaya,smk,,Kota Tasikmalaya,20224614,school_pdf,,approved,Negeri
SMK Negeri 2 Tasikmalaya,smk negeri 2 tasikmalaya,smk,,Kota Tasikmalaya,20224600,school_pdf,,approved,Negeri
SMK NEGERI 3 TASIKMALAYA,smk negeri 3 tasikmalaya,smk,,Kota Tasikmalaya,20224599,school_pdf,,approved,Negeri
SMK NEGERI BOJONGGAMBIR,smk negeri bojonggambir,smk,,Kab. Tasikmalaya,69989796,school_pdf,,approved,Negeri
SMK TERPADU AL-BASYARIYAH,smk terpadu al-basyariyah,smk,,Kab. Tasikmalaya,69948933,school_pdf,,approved,Swasta
SMK TRI KARYA HUSADA,smk tri karya husada,smk,,Kota Tasikmalaya,20269445,school_pdf,,approved,Swasta
SMK YAYASAN ISLAM TASIKMALAYA,smk yayasan islam tasikmalaya,smk,,Kota Tasikmalaya,20224593,school_pdf,,approved,Swasta
SMKN 4 TASIKMALAYA,smkn 4 tasikmalaya,smk,,Kota Tasikmalaya,20276063,school_pdf,,approved,Negeri
SMKN BANTARKALONG,smkn bantarkalong,smk,,Kab. Tasikmalaya,20210711,school_pdf,,approved,Negeri
SMKN CIKALONG,smkn cikalong,smk,,Kab. Tasikmalaya,69892762,school_pdf,,approved,Negeri
SMKN CIPATUJAH,smkn cipatujah,smk,,Kab. Tasikmalaya,20269714,school_pdf,,approved,Negeri
SMKN KADIPATEN,smkn kadipaten,smk,,Kab. Tasikmalaya,69752264,school_pdf,,approved,Negeri
SMKN PARUNGPONTENG,smkn parungponteng,smk,,Kab. Tasikmalaya,69752263,school_pdf,,approved,Negeri
SMKN PUSPAHIANG,smkn puspahiang,smk,,Kab. Tasikmalaya,69752267,school_pdf,,approved,Negeri
SMKN RAJAPOLAH,smkn rajapolah,smk,,Kab. Tasikmalaya,20244755,school_pdf,,approved,Negeri
SMKS AL FALAH TANJUNGJAYA,smks al falah tanjungjaya,smk,,Kab. Tasikmalaya,20254606,school_pdf,,approved,Swasta
SMKS AL HUDA SARIWANGI,smks al huda sariwangi,smk,,Kab. Tasikmalaya,20241184,school_pdf,,approved,Swasta
SMKS AL MANSHURIYAH,smks al manshuriyah,smk,,Kab. Tasikmalaya,20253990,school_pdf,,approved,Swasta
SMKS AR RIZQI BINA INSANI,smks ar rizqi bina insani,smk,,Kab. Tasikmalaya,20269182,school_pdf,,approved,Swasta
SMKS ARROJA TASIKMALAYA,smks arroja tasikmalaya,smk,,Kab. Tasikmalaya,20210715,school_pdf,,approved,Swasta
SMKS BINA MANDIRI,smks bina mandiri,smk,,Kab. Tasikmalaya,20268916,school_pdf,,approved,Swasta
SMKS CENDIKIA,smks cendikia,smk,,Kab. Tasikmalaya,20268017,school_pdf,,approved,Swasta
SMKS CIJANGKAR,smks cijangkar,smk,,Kab. Tasikmalaya,20210713,school_pdf,,approved,Swasta
